NAME,Sample,Flow,Temperature,Treatment,FlumeID,Time,Run,Year,Succession,TAD,Primers,Type,ChlA,BA,pH,C25,O2,Temp,Turbidity,pCO2,Fluoride,Chloride,Nitrite,Bromide,Nitrate,Sulfate,Lithium,Sodium,Ammonium,Magnesium,Potassium,Calcium,Strontium,PO4,NH4,NO3,NO2,DOC
X123C_123C_NSE721.NSE516,Sw162022,Stochastic,warm,Sw,9,16,42,2022,75,NA,18S,Biofilm,1.569890222,67118274.01,8.339,400,9.33,9.9,38.8,366,13,465.5,4.5,4,339.5,93003.5,10.5,1556.5,29.5,9504.5,383,67349,831.5,NA,NA,NA,NA,NA
X131A_131A_NSE722.NSE516,Sw172022,Stochastic,warm,Sw,7,17,38,2022,82,NA,18S,Biofilm,0.603561333,42188311.69,8.368,400,9.38,10.7,90.8,516,13.5,476,9.5,3.5,336,90289.5,10.5,1579.5,10.5,9387.5,336.5,67299.5,782.5,NA,NA,NA,NA,205
X131B_131B_NSE722.NSE516,Sw172022,Stochastic,warm,Sw,8,17,40,2022,82,NA,18S,Biofilm,1.008656056,36418181.82,8.368,400,9.38,10.7,90.8,516,13.5,476,9.5,3.5,336,90289.5,10.5,1579.5,10.5,9387.5,336.5,67299.5,782.5,NA,NA,NA,NA,205
X131C_131C_NSE722.NSE516,Sw172022,Stochastic,warm,Sw,9,17,42,2022,82,NA,18S,Biofilm,0.889664111,15665945.17,8.368,400,9.38,10.7,90.8,516,13.5,476,9.5,3.5,336,90289.5,10.5,1579.5,10.5,9387.5,336.5,67299.5,782.5,NA,NA,NA,NA,205
X139A_139A_NSE723.NSE516,Sw182022,Stochastic,warm,Sw,7,18,38,2022,87,NA,18S,Biofilm,0.3907305,13259812.41,8.409,406,9.06,10.8,44.4,442,14,536,6,3.5,311.5,92376,11,1587.5,7,9333.5,338,66582,839,NA,NA,NA,NA,186
X139B_139B_NSE723.NSE516,Sw182022,Stochastic,warm,Sw,8,18,40,2022,87,NA,18S,Biofilm,0.781784667,21567965.37,8.409,406,9.06,10.8,44.4,442,14,536,6,3.5,311.5,92376,11,1587.5,7,9333.5,338,66582,839,NA,NA,NA,NA,186
X139C_139C_NSE723.NSE516,Sw182022,Stochastic,warm,Sw,9,18,42,2022,87,NA,18S,Biofilm,1.314867167,21900000,8.409,406,9.06,10.8,44.4,442,14,536,6,3.5,311.5,92376,11,1587.5,7,9333.5,338,66582,839,NA,NA,NA,NA,186
X147A_147A_NSE724.NSE516,Sw192022,Stochastic,warm,Sw,7,19,38,2022,89,NA,18S,Biofilm,0.452360778,24989249.64,8.288,402,9.4,10.6,78.9,520,13,564,8,4,316.5,91290,12.5,1651.5,15,9337.5,336,66692,778.5,NA,NA,NA,NA,174.7
X147B_147B_NSE724.NSE516,Sw192022,Stochastic,warm,Sw,8,19,40,2022,89,NA,18S,Biofilm,0.481323833,32468686.87,8.288,402,9.4,10.6,78.9,520,13,564,8,4,316.5,91290,12.5,1651.5,15,9337.5,336,66692,778.5,NA,NA,NA,NA,174.7
X147C_147C_NSE724.NSE516,Sw192022,Stochastic,warm,Sw,9,19,42,2022,89,NA,18S,Biofilm,1.829605222,18760389.61,8.288,402,9.4,10.6,78.9,520,13,564,8,4,316.5,91290,12.5,1651.5,15,9337.5,336,66692,778.5,NA,NA,NA,NA,174.7
X155A_155A_NSE726.NSE516,Sw202022,Stochastic,warm,Sw,7,20,38,2022,91,NA,18S,Biofilm,0.802880778,27083549.78,8.429,416,9.99,8,52.1,484,13,562.5,6.5,2.5,347.5,95321,13.5,1671.5,10.5,9626.5,357,68400,797,NA,NA,NA,NA,204.7
X155B_155B_NSE726.NSE516,Sw202022,Stochastic,warm,Sw,8,20,40,2022,91,NA,18S,Biofilm,0.955280778,48533225.11,8.429,416,9.99,8,52.1,484,13,562.5,6.5,2.5,347.5,95321,13.5,1671.5,10.5,9626.5,357,68400,797,NA,NA,NA,NA,204.7
X155C_155C_NSE726.NSE516,Sw202022,Stochastic,warm,Sw,9,20,42,2022,91,NA,18S,Biofilm,0.814663556,36954184.7,8.429,416,9.99,8,52.1,484,13,562.5,6.5,2.5,347.5,95321,13.5,1671.5,10.5,9626.5,357,68400,797,NA,NA,NA,NA,204.7
X163A_163A_NSE727.NSE516,Sw212022,Stochastic,warm,Sw,7,21,38,2022,96,NA,18S,Biofilm,1.075507444,17419191.92,8.146,397,9.44,11.5,156.6,503,13,546,4,4.5,341,91473,11,1622,15,9367,384.5,65606.5,766.5,8.15,15.4,371.8,1.73,203.7
X163B_163B_NSE727.NSE516,Sw212022,Stochastic,warm,Sw,8,21,40,2022,96,NA,18S,Biofilm,0.667625778,15124963.92,8.146,397,9.44,11.5,156.6,503,13,546,4,4.5,341,91473,11,1622,15,9367,384.5,65606.5,766.5,8.15,15.4,371.8,1.73,203.7
X163C_163C_NSE727.NSE516,Sw212022,Stochastic,warm,Sw,9,21,42,2022,96,NA,18S,Biofilm,1.384717167,13937157.29,8.146,397,9.44,11.5,156.6,503,13,546,4,4.5,341,91473,11,1622,15,9367,384.5,65606.5,766.5,8.15,15.4,371.8,1.73,203.7
X171A_171A_NSE728.NSE516,Sw222022,Stochastic,warm,Sw,7,22,38,2022,103,NA,18S,Biofilm,0.852587167,25331024.53,8.422,443,10.73,5,6.4,530,15,648.5,2.5,4,353.5,104209,11.5,1835.5,19.5,10368,344,73812.5,880,NA,NA,NA,NA,129.33
X171B_171B_NSE728.NSE516,Sw222022,Stochastic,warm,Sw,8,22,40,2022,103,NA,18S,Biofilm,0.827398833,25645526.7,8.422,443,10.73,5,6.4,530,15,648.5,2.5,4,353.5,104209,11.5,1835.5,19.5,10368,344,73812.5,880,NA,NA,NA,NA,129.33
X171C_171C_NSE728.NSE516,Sw222022,Stochastic,warm,Sw,9,22,42,2022,103,NA,18S,Biofilm,0.721530222,15553318.9,8.422,443,10.73,5,6.4,530,15,648.5,2.5,4,353.5,104209,11.5,1835.5,19.5,10368,344,73812.5,880,NA,NA,NA,NA,129.33
X19A_19A_NSE719.NSE516,Sw32022,Stochastic,warm,Sw,7,3,37,2022,14,NA,18S,Biofilm,0.226653556,8421356.421,8.263,314,10.13,9,27.2,452,11,205,2.5,2.5,341,61587.5,8,1006,7.5,7021.5,193.5,52345,627,16.28,13.25,460.5,3.25,114.3
X19B_19B_NSE719.NSE505,Sw32022,Stochastic,warm,Sw,8,3,39,2022,14,NA,18S,Biofilm,0.143927167,6603246.753,8.263,314,10.13,9,27.2,452,11,205,2.5,2.5,341,61587.5,8,1006,7.5,7021.5,193.5,52345,627,16.28,13.25,460.5,3.25,114.3
X19C_19C_NSE719.NSE516,Sw32022,Stochastic,warm,Sw,9,3,41,2022,14,NA,18S,Biofilm,0.255158,9802236.652,8.263,314,10.13,9,27.2,452,11,205,2.5,2.5,341,61587.5,8,1006,7.5,7021.5,193.5,52345,627,16.28,13.25,460.5,3.25,114.3
X27A_27A_NSE720.NSE516,Sw42022,Stochastic,warm,Sw,7,4,37,2022,19,NA,18S,Biofilm,0.335803,5331096.681,8.203,314,10.28,9.3,36.3,451,11,212.5,2,2,419.5,61483,8,1012,10,6945.5,228.5,52359,535,NA,NA,NA,NA,137.3
X27B_27B_NSE721.NSE505,Sw42022,Stochastic,warm,Sw,8,4,39,2022,19,NA,18S,Biofilm,1.192347444,10893578.64,8.203,314,10.28,9.3,36.3,451,11,212.5,2,2,419.5,61483,8,1012,10,6945.5,228.5,52359,535,NA,NA,NA,NA,137.3
X27C_27C_NSE720.NSE516,Sw42022,Stochastic,warm,Sw,9,4,41,2022,19,NA,18S,Biofilm,0.427207722,11578571.43,8.203,314,10.28,9.3,36.3,451,11,212.5,2,2,419.5,61483,8,1012,10,6945.5,228.5,52359,535,NA,NA,NA,NA,137.3
X35A_35A_NSE721.NSE516,Sw52022,Stochastic,warm,Sw,7,5,37,2022,24,NA,18S,Biofilm,1.334728556,9293867.244,8.326,338,9.94,10.9,35.7,537,11,242,0,2.5,364,69801,10,1096,11,7617.5,230,56536.5,618.5,NA,NA,NA,NA,191.3
X35B_35B_NSE722.NSE505,Sw52022,Stochastic,warm,Sw,8,5,39,2022,24,NA,18S,Biofilm,1.633249111,13592279.94,8.326,338,9.94,10.9,35.7,537,11,242,0,2.5,364,69801,10,1096,11,7617.5,230,56536.5,618.5,NA,NA,NA,NA,191.3
X35C_35C_NSE721.NSE516,Sw52022,Stochastic,warm,Sw,9,5,41,2022,24,NA,18S,Biofilm,0.744707722,13496031.75,8.326,338,9.94,10.9,35.7,537,11,242,0,2.5,364,69801,10,1096,11,7617.5,230,56536.5,618.5,NA,NA,NA,NA,191.3
X3A_3A_NSE716.NSE516,Sw12022,Stochastic,warm,Sw,7,1,37,2022,5,NA,18S,Biofilm,0.071431333,2668109.668,8.279,288,9.78,10.8,25.57,474,10,190.5,5.5,1.5,338.5,53320.5,8,943,8,6371,212,49693,544,NA,NA,NA,NA,NA
X3B_3B_NSE716.NSE505,Sw12022,Stochastic,warm,Sw,8,1,39,2022,5,NA,18S,Biofilm,0.047019111,2355555.556,8.279,288,9.78,10.8,25.57,474,10,190.5,5.5,1.5,338.5,53320.5,8,943,8,6371,212,49693,544,NA,NA,NA,NA,NA
X3C_3C_NSE716.NSE516,Sw12022,Stochastic,warm,Sw,9,1,41,2022,5,NA,18S,Biofilm,0.062047444,1226911.977,8.279,288,9.78,10.8,25.57,474,10,190.5,5.5,1.5,338.5,53320.5,8,943,8,6371,212,49693,544,NA,NA,NA,NA,NA
X43A_43A_NSE722.NSE516,Sw62022,Stochastic,warm,Sw,7,6,37,2022,26,NA,18S,Biofilm,0.561228,14347643.1,8.328,348,10.52,8.9,14.5,416,11.5,249,3,1.5,352,73308,11,1114,11.5,7843.5,231,58267.5,649,NA,NA,NA,NA,108
X43B_43B_NSE723.NSE505,Sw62022,Stochastic,warm,Sw,8,6,39,2022,26,NA,18S,Biofilm,0.497093,19562049.06,8.328,348,10.52,8.9,14.5,416,11.5,249,3,1.5,352,73308,11,1114,11.5,7843.5,231,58267.5,649,NA,NA,NA,NA,108
X43C_43C_NSE722.NSE516,Sw62022,Stochastic,warm,Sw,9,6,41,2022,26,NA,18S,Biofilm,1.164760222,21598051.95,8.328,348,10.52,8.9,14.5,416,11.5,249,3,1.5,352,73308,11,1114,11.5,7843.5,231,58267.5,649,NA,NA,NA,NA,108
X51A_51A_NSE723.NSE516,Sw72022,Stochastic,warm,Sw,7,7,37,2022,28,NA,18S,Biofilm,0.576997167,9633674.042,8.336,357,10.36,9.6,21.2,432,11,263,0,2,335,75400.5,14,1164,12,8141.5,252.5,60386.5,696.5,NA,NA,NA,NA,122.3
X51B_51B_NSE724.NSE505,Sw72022,Stochastic,warm,Sw,8,7,39,2022,28,NA,18S,Biofilm,0.567507444,18377571.35,8.336,357,10.36,9.6,21.2,432,11,263,0,2,335,75400.5,14,1164,12,8141.5,252.5,60386.5,696.5,NA,NA,NA,NA,122.3
X51C_51C_NSE723.NSE516,Sw72022,Stochastic,warm,Sw,9,7,41,2022,28,NA,18S,Biofilm,1.217394667,22243602.69,8.336,357,10.36,9.6,21.2,432,11,263,0,2,335,75400.5,14,1164,12,8141.5,252.5,60386.5,696.5,NA,NA,NA,NA,122.3
X59A_59A_NSE724.NSE516,Sw82022,Stochastic,warm,Sw,7,8,37,2022,33,NA,18S,Biofilm,0.529689667,13605411.26,8.344,362,10.02,11.4,24.9,448,11,282.5,0,1.5,337,77466.5,10.5,1195,18,8227,240,61023,678.5,NA,NA,NA,NA,80
X59B_59B_NSE726.NSE505,Sw82022,Stochastic,warm,Sw,8,8,39,2022,33,NA,18S,Biofilm,0.795331333,20296248.2,8.344,362,10.02,11.4,24.9,448,11,282.5,0,1.5,337,77466.5,10.5,1195,18,8227,240,61023,678.5,NA,NA,NA,NA,80
X59C_59C_NSE724.NSE516,Sw82022,Stochastic,warm,Sw,9,8,41,2022,33,NA,18S,Biofilm,3.505969944,18487301.59,8.344,362,10.02,11.4,24.9,448,11,282.5,0,1.5,337,77466.5,10.5,1195,18,8227,240,61023,678.5,NA,NA,NA,NA,80
X67A_67A_NSE726.NSE516,Sw92022,Stochastic,warm,Sw,7,9,37,2022,38,NA,18S,Biofilm,0.926635222,24716089.47,8.375,361,9.16,13.7,47.1,491,11,294,4,2,325,76707.5,9.5,1233.5,15,8357.5,287,61379,711,4.76,16.91,446.13,1.04,107.6
X67B_67B_NSE727.NSE505,Sw92022,Stochastic,warm,Sw,8,9,39,2022,38,NA,18S,Biofilm,1.718797722,18464357.86,8.375,361,9.16,13.7,47.1,491,11,294,4,2,325,76707.5,9.5,1233.5,15,8357.5,287,61379,711,4.76,16.91,446.13,1.04,107.6
X67C_67C_NSE726.NSE516,Sw92022,Stochastic,warm,Sw,9,9,41,2022,38,NA,18S,Biofilm,1.869292722,15726046.18,8.375,361,9.16,13.7,47.1,491,11,294,4,2,325,76707.5,9.5,1233.5,15,8357.5,287,61379,711,4.76,16.91,446.13,1.04,107.6
X75A_75A_NSE727.NSE516,Sw102022,Stochastic,warm,Sw,7,10,37,2022,40,NA,18S,Biofilm,1.063795222,32514935.06,8.409,358,9.06,13.3,66.3,424,11,303.5,3,2,313,77076.5,9,1236.5,6,8149.5,277,60189,693.5,NA,NA,NA,NA,157.3
X75B_75B_NSE728.NSE505,Sw102022,Stochastic,warm,Sw,8,10,39,2022,40,NA,18S,Biofilm,1.404402167,19916378.07,8.409,358,9.06,13.3,66.3,424,11,303.5,3,2,313,77076.5,9,1236.5,6,8149.5,277,60189,693.5,NA,NA,NA,NA,157.3
X75C_75C_NSE727.NSE516,Sw102022,Stochastic,warm,Sw,9,10,41,2022,40,NA,18S,Biofilm,1.852324111,25073953.82,8.409,358,9.06,13.3,66.3,424,11,303.5,3,2,313,77076.5,9,1236.5,6,8149.5,277,60189,693.5,NA,NA,NA,NA,157.3
X83A_83A_NSE728.NSE516,Sw112022,Stochastic,warm,Sw,7,11,37,2022,42,NA,18S,Biofilm,3.895683556,20472510.82,8.273,367,9.49,10.9,50.5,483,11,317.5,4,2.5,332,78732,8.5,1274,NA,8387.5,249.5,59365.5,677,NA,NA,NA,NA,154.3
X83B_83B_NSE729.NSE505,Sw112022,Stochastic,warm,Sw,8,11,39,2022,42,NA,18S,Biofilm,3.224312167,16317171.72,8.273,367,9.49,10.9,50.5,483,11,317.5,4,2.5,332,78732,8.5,1274,NA,8387.5,249.5,59365.5,677,NA,NA,NA,NA,154.3
X83C_83C_NSE728.NSE516,Sw112022,Stochastic,warm,Sw,9,11,41,2022,42,NA,18S,Biofilm,2.485701333,7048196.248,8.273,367,9.49,10.9,50.5,483,11,317.5,4,2.5,332,78732,8.5,1274,NA,8387.5,249.5,59365.5,677,NA,NA,NA,NA,154.3
X91A_91A_NSE716.NSE516,Sw122022,Stochastic,warm,Sw,7,12,38,2022,47,NA,18S,Biofilm,3.331768278,31355627.71,8.379,375,9.34,10.8,53.9,655,12,335.5,7,2,325.5,81561.5,12.5,1501.5,15.5,8781.5,273,63219,732,NA,NA,NA,NA,119
X91B_91B_NSE716.NSE516,Sw122022,Stochastic,warm,Sw,8,12,40,2022,47,NA,18S,Biofilm,2.673873,31395093.8,8.379,375,9.34,10.8,53.9,655,12,335.5,7,2,325.5,81561.5,12.5,1501.5,15.5,8781.5,273,63219,732,NA,NA,NA,NA,119
X91C_91C_NSE716.NSE516,Sw122022,Stochastic,warm,Sw,9,12,42,2022,47,NA,18S,Biofilm,1.056774944,27232178.93,8.379,375,9.34,10.8,53.9,655,12,335.5,7,2,325.5,81561.5,12.5,1501.5,15.5,8781.5,273,63219,732,NA,NA,NA,NA,119
X99A_99A_NSE718.NSE516,Sw132022,Stochastic,warm,Sw,7,13,38,2022,54,NA,18S,Biofilm,0.992181333,57777417.03,8.357,378,9.49,10.8,101.3,558,12,379,3.5,2,320,84024.5,16,1388.5,8,8839.5,298,64924,752.5,NA,NA,NA,NA,142
X99B_99B_NSE718.NSE516,Sw132022,Stochastic,warm,Sw,8,13,40,2022,54,NA,18S,Biofilm,0.958385222,66458946.61,8.357,378,9.49,10.8,101.3,558,12,379,3.5,2,320,84024.5,16,1388.5,8,8839.5,298,64924,752.5,NA,NA,NA,NA,142
X99C_99C_NSE718.NSE516,Sw132022,Stochastic,warm,Sw,9,13,42,2022,54,NA,18S,Biofilm,3.183989667,56293939.39,8.357,378,9.49,10.8,101.3,558,12,379,3.5,2,320,84024.5,16,1388.5,8,8839.5,298,64924,752.5,NA,NA,NA,NA,142
X104A_104A_NSE718.NSE522,Cc132022,Constant,control,Cc,22,13,38,2022,54,NA,18S,Biofilm,1.763388833,45360173.16,8.454,377,9.52,8.5,84.2,456,12,378,0,3,316.5,83712.5,8.5,1382,9,8745,245.5,63901,783.5,NA,NA,NA,NA,158.3
X104B_104B_NSE718.NSE522,Cc132022,Constant,control,Cc,23,13,40,2022,54,NA,18S,Biofilm,0.824647167,64821212.12,8.454,377,9.52,8.5,84.2,456,12,378,0,3,316.5,83712.5,8.5,1382,9,8745,245.5,63901,783.5,NA,NA,NA,NA,158.3
X104C_104C_NSE718.NSE522,Cc132022,Constant,control,Cc,24,13,42,2022,54,NA,18S,Biofilm,0.755538,48962554.11,8.454,377,9.52,8.5,84.2,456,12,378,0,3,316.5,83712.5,8.5,1382,9,8745,245.5,63901,783.5,NA,NA,NA,NA,158.3
X112A_112A_NSE719.NSE522,Cc142022,Constant,control,Cc,22,14,38,2022,61,NA,18S,Biofilm,0.956868278,55818181.82,8.39,373,9.42,9.6,82.1,581,12.5,409.5,7.5,3,343,82922,12,1395.5,18.5,8698,385,63430.5,748.5,NA,NA,NA,NA,204.7
X112B_112B_NSE719.NSE522,Cc142022,Constant,control,Cc,23,14,40,2022,61,NA,18S,Biofilm,0.319963278,49716017.32,8.39,373,9.42,9.6,82.1,581,12.5,409.5,7.5,3,343,82922,12,1395.5,18.5,8698,385,63430.5,748.5,NA,NA,NA,NA,204.7
X112C_112C_NSE719.NSE522,Cc142022,Constant,control,Cc,24,14,42,2022,61,NA,18S,Biofilm,0.942333833,11028138.53,8.39,373,9.42,9.6,82.1,581,12.5,409.5,7.5,3,343,82922,12,1395.5,18.5,8698,385,63430.5,748.5,NA,NA,NA,NA,204.7
X120A_120A_NSE720.NSE522,Cc152022,Constant,control,Cc,22,15,38,2022,67,NA,18S,Biofilm,1.334058278,40895671,8.475,399,8.92,11.2,35.3,417,12,433.5,0.5,4,301.5,88450.5,13,1494,20.5,9294.5,321,64254.5,754,NA,NA,NA,NA,NA
X120B_120B_NSE720.NSE522,Cc152022,Constant,control,Cc,23,15,40,2022,67,NA,18S,Biofilm,0.454054111,29984415.58,8.475,399,8.92,11.2,35.3,417,12,433.5,0.5,4,301.5,88450.5,13,1494,20.5,9294.5,321,64254.5,754,NA,NA,NA,NA,NA
X120C_120C_NSE720.NSE522,Cc152022,Constant,control,Cc,24,15,42,2022,67,NA,18S,Biofilm,0.882749667,35440043.29,8.475,399,8.92,11.2,35.3,417,12,433.5,0.5,4,301.5,88450.5,13,1494,20.5,9294.5,321,64254.5,754,NA,NA,NA,NA,NA
X128A_128A_NSE721.NSE522,Cc162022,Constant,control,Cc,22,16,38,2022,75,NA,18S,Biofilm,1.482260222,52831778.1,8.375,400,9.34,7.9,33,453,13,477,3.5,2,349,92114.5,10.5,1562.5,12.5,9475,393,68213,786.5,NA,NA,NA,NA,NA
X128B_128B_NSE721.NSE522,Cc162022,Constant,control,Cc,23,16,40,2022,75,NA,18S,Biofilm,0.762240778,42029220.78,8.375,400,9.34,7.9,33,453,13,477,3.5,2,349,92114.5,10.5,1562.5,12.5,9475,393,68213,786.5,NA,NA,NA,NA,NA
X128C_128C_NSE721.NSE522,Cc162022,Constant,control,Cc,24,16,42,2022,75,NA,18S,Biofilm,0.2897655,65053178.61,8.375,400,9.34,7.9,33,453,13,477,3.5,2,349,92114.5,10.5,1562.5,12.5,9475,393,68213,786.5,NA,NA,NA,NA,NA
X136A_136A_NSE722.NSE522,Cc172022,Constant,control,Cc,22,17,38,2022,82,NA,18S,Biofilm,0.634782167,16848484.85,8.384,399,9.21,8.9,101,459,13.5,484.5,8.5,3.5,340.5,91920,12.5,1555.5,17,9345.5,329.5,67061.5,778,NA,NA,NA,NA,124.3
X136B_136B_NSE722.NSE522,Cc172022,Constant,control,Cc,23,17,40,2022,82,NA,18S,Biofilm,0.883737444,18815728.72,8.384,399,9.21,8.9,101,459,13.5,484.5,8.5,3.5,340.5,91920,12.5,1555.5,17,9345.5,329.5,67061.5,778,NA,NA,NA,NA,124.3
X136C_136C_NSE722.NSE522,Cc172022,Constant,control,Cc,24,17,42,2022,82,NA,18S,Biofilm,0.468271056,28896320.35,8.384,399,9.21,8.9,101,459,13.5,484.5,8.5,3.5,340.5,91920,12.5,1555.5,17,9345.5,329.5,67061.5,778,NA,NA,NA,NA,124.3
X144A_144A_NSE723.NSE522,Cc182022,Constant,control,Cc,22,18,38,2022,87,NA,18S,Biofilm,0.837805778,21300072.15,8.431,406,9.73,8.3,42.7,452,13.5,531.5,6,2,356.5,92937.5,12,1609,10,9371,340.5,66991.5,739,5.13,15.39,383.04,1.84,131.3
X144B_144B_NSE723.NSE522,Cc182022,Constant,control,Cc,23,18,40,2022,87,NA,18S,Biofilm,0.780832167,23662265.51,8.431,406,9.73,8.3,42.7,452,13.5,531.5,6,2,356.5,92937.5,12,1609,10,9371,340.5,66991.5,739,5.13,15.39,383.04,1.84,131.3
X144C_144C_NSE723.NSE522,Cc182022,Constant,control,Cc,24,18,42,2022,87,NA,18S,Biofilm,0.372033278,22573160.17,8.431,406,9.73,8.3,42.7,452,13.5,531.5,6,2,356.5,92937.5,12,1609,10,9371,340.5,66991.5,739,5.13,15.39,383.04,1.84,131.3
X152A_152A_NSE724.NSE522,Cc192022,Constant,control,Cc,22,19,38,2022,89,NA,18S,Biofilm,0.980081056,17225901.88,7.851,399,9.55,8.7,58.5,483,13,529,3,3,315.5,91330.5,13.5,1597,10.5,9289.5,342,66266.5,775,NA,NA,NA,NA,139
X152B_152B_NSE724.NSE522,Cc192022,Constant,control,Cc,23,19,40,2022,89,NA,18S,Biofilm,0.363249111,26664935.06,7.851,399,9.55,8.7,58.5,483,13,529,3,3,315.5,91330.5,13.5,1597,10.5,9289.5,342,66266.5,775,NA,NA,NA,NA,139
X152C_152C_NSE724.NSE522,Cc192022,Constant,control,Cc,24,19,42,2022,89,NA,18S,Biofilm,1.272498556,16659523.81,7.851,399,9.55,8.7,58.5,483,13,529,3,3,315.5,91330.5,13.5,1597,10.5,9289.5,342,66266.5,775,NA,NA,NA,NA,139
X160A_160A_NSE726.NSE522,Cc202022,Constant,control,Cc,22,20,38,2022,91,NA,18S,Biofilm,1.206035222,13564646.46,8.444,414,10.14,6.2,53.1,428,13,544.5,0,3,342.5,94724,11.5,1656.5,7.5,9762,358.5,69092,807.5,NA,NA,NA,NA,181.3
X160B_160B_NSE726.NSE522,Cc202022,Constant,control,Cc,23,20,40,2022,91,NA,18S,Biofilm,0.978952167,43698484.85,8.444,414,10.14,6.2,53.1,428,13,544.5,0,3,342.5,94724,11.5,1656.5,7.5,9762,358.5,69092,807.5,NA,NA,NA,NA,181.3
X160C_160C_NSE726.NSE522,Cc202022,Constant,control,Cc,24,20,42,2022,91,NA,18S,Biofilm,0.604796056,16688383.84,8.444,414,10.14,6.2,53.1,428,13,544.5,0,3,342.5,94724,11.5,1656.5,7.5,9762,358.5,69092,807.5,NA,NA,NA,NA,181.3
X168A_168A_NSE727.NSE522,Cc212022,Constant,control,Cc,22,21,38,2022,96,NA,18S,Biofilm,0.595341611,22155122.66,8.314,396,9.48,9.3,133.7,497,15,580,4,3.5,338,91532,12.5,1622,38.5,9393,397,66062,798.5,NA,NA,NA,NA,208.7
X168B_168B_NSE727.NSE522,Cc212022,Constant,control,Cc,23,21,40,2022,96,NA,18S,Biofilm,0.945297167,41638239.54,8.314,396,9.48,9.3,133.7,497,15,580,4,3.5,338,91532,12.5,1622,38.5,9393,397,66062,798.5,NA,NA,NA,NA,208.7
X168C_168C_NSE727.NSE522,Cc212022,Constant,control,Cc,24,21,42,2022,96,NA,18S,Biofilm,1.173297444,22512770.56,8.314,396,9.48,9.3,133.7,497,15,580,4,3.5,338,91532,12.5,1622,38.5,9393,397,66062,798.5,NA,NA,NA,NA,208.7
X16A_16A_NSE718.NSE522,Cc22022,Constant,control,Cc,22,2,37,2022,10,NA,18S,Biofilm,0.15448,7184559.885,8.332,284,9.72,8.2,22.5,378,9,177.5,0,1,322.5,51763.5,8,933,16.5,6210,196,47208,497,NA,NA,NA,NA,113.4
X16B_16B_NSE718.NSE511,Cc22022,Constant,control,Cc,23,2,39,2022,10,NA,18S,Biofilm,0.14636,4263275.613,8.332,284,9.72,8.2,22.5,378,9,177.5,0,1,322.5,51763.5,8,933,16.5,6210,196,47208,497,NA,NA,NA,NA,113.4
X16C_16C_NSE718.NSE522,Cc22022,Constant,control,Cc,24,2,41,2022,10,NA,18S,Biofilm,0.15804,8215873.016,8.332,284,9.72,8.2,22.5,378,9,177.5,0,1,322.5,51763.5,8,933,16.5,6210,196,47208,497,NA,NA,NA,NA,113.4
X176A_176A_NSE728.NSE522,Cc222022,Constant,control,Cc,22,22,38,2022,103,NA,18S,Biofilm,1.094628,18530158.73,8.473,442,10.88,2.7,7.6,524,14.5,631,3,3.5,352.5,104107,14.5,1818,13.5,10373,366,73904,870.5,NA,NA,NA,NA,175
X176B_176B_NSE728.NSE522,Cc222022,Constant,control,Cc,23,22,40,2022,103,NA,18S,Biofilm,0.370692722,20222294.37,8.473,442,10.88,2.7,7.6,524,14.5,631,3,3.5,352.5,104107,14.5,1818,13.5,10373,366,73904,870.5,NA,NA,NA,NA,175
X176C_176C_NSE728.NSE522,Cc222022,Constant,control,Cc,24,22,42,2022,103,NA,18S,Biofilm,0.385191889,22325901.88,8.473,442,10.88,2.7,7.6,524,14.5,631,3,3.5,352.5,104107,14.5,1818,13.5,10373,366,73904,870.5,NA,NA,NA,NA,175
X24A_24A_NSE719.NSE522,Cc32022,Constant,control,Cc,22,3,37,2022,14,NA,18S,Biofilm,0.377466056,9347546.898,8.286,312,10.22,7,16.2,419,10,205.5,0,2.5,337.5,61866.5,7.5,1015.5,9,7036.5,226.5,52562,649,NA,NA,NA,NA,110.7
X24B_24B_NSE720.NSE511,Cc32022,Constant,control,Cc,23,3,39,2022,14,NA,18S,Biofilm,0.205628,9555916.306,8.286,312,10.22,7,16.2,419,10,205.5,0,2.5,337.5,61866.5,7.5,1015.5,9,7036.5,226.5,52562,649,NA,NA,NA,NA,110.7
X24C_24C_NSE719.NSE522,Cc32022,Constant,control,Cc,24,3,41,2022,14,NA,18S,Biofilm,0.332874944,15232395.38,8.286,312,10.22,7,16.2,419,10,205.5,0,2.5,337.5,61866.5,7.5,1015.5,9,7036.5,226.5,52562,649,NA,NA,NA,NA,110.7
X32A_32A_NSE720.NSE522,Cc42022,Constant,control,Cc,22,4,37,2022,19,NA,18S,Biofilm,0.488414667,11885858.59,8.13,314,10.9,6.9,24.9,445,11,214.5,2.5,2,419.5,61661,8.5,1031,9,6980,228,52482,603,NA,NA,NA,NA,159
X32B_32B_NSE721.NSE511,Cc42022,Constant,control,Cc,23,4,39,2022,19,NA,18S,Biofilm,0.701280778,15642424.24,8.13,314,10.9,6.9,24.9,445,11,214.5,2.5,2,419.5,61661,8.5,1031,9,6980,228,52482,603,NA,NA,NA,NA,159
X32C_32C_NSE720.NSE522,Cc42022,Constant,control,Cc,24,4,41,2022,19,NA,18S,Biofilm,0.739380778,19580158.73,8.13,314,10.9,6.9,24.9,445,11,214.5,2.5,2,419.5,61661,8.5,1031,9,6980,228,52482,603,NA,NA,NA,NA,159
